sample_id,class,sigma,seed,E,eta,E_nir,parasitic_frac,fill_achieved,radius_scale,n_redraws,n_restarts
1860,jitter,0.0800,21290853,2.628322,0.368854,5.783738,0.049290,0.384845,1.000000,0,0
1861,jitter,0.0800,21290854,2.642027,0.370778,5.874364,0.050165,0.384845,1.000000,0,0
1862,jitter,0.0800,21290855,2.627925,0.368799,5.773879,0.049365,0.384845,1.000000,0,0
1863,jitter,0.0800,21290856,2.627615,0.368755,5.800971,0.049925,0.384845,1.000000,0,0
1864,jitter,0.0800,21290857,2.621644,0.367917,5.805153,0.049748,0.384845,1.000000,0,0
1865,jitter,0.0800,21290858,2.621169,0.367851,5.756689,0.049611,0.384845,1.000000,0,0
1866,jitter,0.0800,21290859,2.622035,0.367972,5.720117,0.048869,0.384845,1.000000,0,0
1867,jitter,0.0800,21290860,2.621717,0.367928,5.784358,0.048585,0.384845,1.000000,0,0
1868,jitter,0.0800,21290861,2.625514,0.368460,5.725163,0.049463,0.384845,1.000000,0,0
1869,jitter,0.0800,21290862,2.617605,0.367350,5.720102,0.048299,0.384845,1.000000,0,0
1870,jitter,0.0800,21290863,2.619156,0.367568,5.753496,0.049413,0.384845,1.000000,0,0
1871,jitter,0.1000,21300784,2.620567,0.367766,5.819770,0.049691,0.384845,1.000000,0,0
1872,jitter,0.1000,21300785,2.613395,0.366760,5.774990,0.050523,0.384845,1.000000,0,0
1873,jitter,0.1000,21300786,2.621474,0.367893,5.816019,0.051044,0.384845,1.000000,0,0
1874,jitter,0.1000,21300787,2.637727,0.370174,5.908292,0.050934,0.384845,1.000000,0,0
1875,jitter,0.1000,21300788,2.625589,0.368471,5.850116,0.051440,0.384845,1.000000,0,0
1876,jitter,0.1000,21300789,2.616969,0.367261,5.832033,0.050729,0.384845,1.000000,0,0
1877,jitter,0.1000,21300790,2.611611,0.366509,5.718398,0.049974,0.384845,1.000000,0,0
1878,jitter,0.1000,21300791,2.611745,0.366528,5.737726,0.050974,0.384845,1.000000,0,0
1879,jitter,0.1000,21300792,2.617897,0.367391,5.813425,0.050384,0.384845,1.000000,0,0
1880,jitter,0.1000,21300793,2.619528,0.367620,5.814463,0.050534,0.384845,1.000000,0,0
1881,jitter,0.1000,21300794,2.596927,0.364449,5.796438,0.051161,0.384845,1.000000,0,0
1882,jitter,0.1000,21300795,2.618328,0.367452,5.764666,0.050474,0.384845,1.000000,0,0
1883,jitter,0.1000,21300796,2.606351,0.365771,5.731609,0.049399,0.384845,1.000000,0,0
1884,jitter,0.1000,21300797,2.624185,0.368274,5.862586,0.050622,0.384845,1.000000,0,0
1885,jitter,0.1000,21300798,2.631350,0.369279,5.843784,0.051126,0.384845,1.000000,0,0
1886,jitter,0.1000,21300799,2.619028,0.367550,5.823029,0.050345,0.384845,1.000000,0,0
1887,jitter,0.1000,21300800,2.623250,0.368143,5.782765,0.050365,0.384845,1.000000,0,0
1888,jitter,0.1000,21300801,2.604228,0.365473,5.754318,0.050470,0.384845,1.000000,0,0
1889,jitter,0.1000,21300802,2.607463,0.365927,5.765524,0.051597,0.384845,1.000000,0,0
1890,jitter,0.1000,21300803,2.632608,0.369456,5.857803,0.050909,0.384845,1.000000,0,0
1891,jitter,0.1000,21300804,2.633131,0.369529,5.925561,0.051015,0.384845,1.000000,0,0
1892,jitter,0.1000,21300805,2.616115,0.367141,5.800643,0.051072,0.384845,1.000000,0,0
1893,jitter,0.1000,21300806,2.607969,0.365998,5.751749,0.050434,0.384845,1.000000,0,0
1894,jitter,0.1000,21300807,2.621418,0.367886,5.832967,0.050545,0.384845,1.000000,0,0
1895,jitter,0.1000,21300808,2.618564,0.367485,5.779007,0.050871,0.384845,1.000000,0,0
1896,jitter,0.1000,21300809,2.599929,0.364870,5.754355,0.050301,0.384845,1.000000,0,0
1897,jitter,0.1000,21300810,2.609591,0.366226,5.739722,0.049972,0.384845,1.000000,0,0
1898,jitter,0.1000,21300811,2.619935,0.367677,5.831398,0.050288,0.384845,1.000000,0,0
1899,jitter,0.1000,21300812,2.616065,0.367134,5.810269,0.050718,0.384845,1.000000,0,0
1900,jitter,0.1000,21300813,2.635203,0.369820,5.870918,0.050865,0.384845,1.000000,0,0
1901,jitter,0.1000,21300814,2.628778,0.368918,5.888053,0.050784,0.384845,1.000000,0,0
1902,jitter,0.1000,21300815,2.610385,0.366337,5.766359,0.049765,0.384845,1.000000,0,0
1903,jitter,0.1000,21300816,2.611031,0.366428,5.816456,0.050199,0.384845,1.000000,0,0
1904,jitter,0.1000,21300817,2.612220,0.366595,5.791222,0.050105,0.384845,1.000000,0,0
1905,jitter,0.1000,21300818,2.623765,0.368215,5.834503,0.050632,0.384845,1.000000,0,0
1906,jitter,0.1000,21300819,2.638550,0.370290,5.906772,0.050442,0.384845,1.000000,0,0
1907,jitter,0.1000,21300820,2.624241,0.368282,5.824729,0.050712,0.384845,1.000000,0,0
1908,jitter,0.1000,21300821,2.625364,0.368439,5.850195,0.050489,0.384845,1.000000,0,0
1909,jitter,0.1000,21300822,2.625057,0.368396,5.807845,0.050780,0.384845,1.000000,0,0
1910,jitter,0.1000,21300823,2.622950,0.368101,5.799326,0.050589,0.384845,1.000000,0,0
1911,jitter,0.1000,21300824,2.628188,0.368836,5.877792,0.051326,0.384845,1.000000,0,0
1912,jitter,0.1000,21300825,2.621931,0.367958,5.845136,0.051391,0.384845,1.000000,0,0
1913,jitter,0.1000,21300826,2.626127,0.368546,5.880349,0.051408,0.384845,1.000000,0,0
1914,jitter,0.1000,21300827,2.609321,0.366188,5.793830,0.050310,0.384845,1.000000,0,0
1915,jitter,0.1000,21300828,2.622701,0.368066,5.846117,0.050630,0.384845,1.000000,0,0
1916,jitter,0.1000,21300829,2.616216,0.367156,5.783378,0.050333,0.384845,1.000000,0,0
1917,jitter,0.1000,21300830,2.616440,0.367187,5.816420,0.050450,0.384845,1.000000,0,0
1918,jitter,0.1000,21300831,2.634399,0.369707,5.890700,0.050448,0.384845,1.000000,0,0
1919,jitter,0.1000,21300832,2.627449,0.368732,5.898594,0.050731,0.384845,1.000000,0,0
1920,jitter,0.1000,21300833,2.637667,0.370166,5.883886,0.050522,0.384845,1.000000,0,0
1921,jitter,0.1000,21300834,2.633366,0.369562,5.797422,0.051163,0.384845,1.000000,0,0
1922,jitter,0.1000,21300835,2.629074,0.368960,5.809706,0.050891,0.384845,1.000000,0,0
1923,jitter,0.1000,21300836,2.620950,0.367820,5.795008,0.050476,0.384845,1.000000,0,0
1924,jitter,0.1000,21300837,2.605696,0.365679,5.828978,0.051057,0.384845,1.000000,0,0
1925,jitter,0.1000,21300838,2.618321,0.367451,5.820463,0.051390,0.384845,1.000000,0,0
1926,jitter,0.1000,21300839,2.619554,0.367624,5.877299,0.050751,0.384845,1.000000,0,0
1927,jitter,0.1000,21300840,2.624754,0.368354,5.854984,0.051623,0.384845,1.000000,0,0
1928,jitter,0.1000,21300841,2.616000,0.367125,5.834928,0.050377,0.384845,1.000000,0,0
1929,jitter,0.1000,21300842,2.613851,0.366824,5.815373,0.050882,0.384845,1.000000,0,0
1930,jitter,0.1000,21300843,2.612737,0.366667,5.733329,0.050129,0.384845,1.000000,0,0
1931,jitter,0.1000,21300844,2.620603,0.367771,5.818558,0.050595,0.384845,1.000000,0,0
1932,jitter,0.1000,21300845,2.615099,0.366999,5.819364,0.050283,0.384845,1.000000,0,0
1933,jitter,0.1000,21300846,2.604085,0.365453,5.716120,0.050507,0.384845,1.000000,0,0
1934,jitter,0.1000,21300847,2.617988,0.367404,5.784614,0.050628,0.384845,1.000000,0,0
1935,jitter,0.1000,21300848,2.613479,0.366771,5.856561,0.050835,0.384845,1.000000,0,0
1936,jitter,0.1000,21300849,2.618019,0.367409,5.851893,0.049936,0.384845,1.000000,0,0
1937,jitter,0.1000,21300850,2.619231,0.367579,5.864022,0.050446,0.384845,1.000000,0,0
1938,jitter,0.1000,21300851,2.625780,0.368498,5.800291,0.050899,0.384845,1.000000,0,0
1939,jitter,0.1000,21300852,2.615026,0.366988,5.852699,0.050647,0.384845,1.000000,0,0
1940,jitter,0.1000,21300853,2.619589,0.367629,5.832351,0.051052,0.384845,1.000000,0,0
1941,jitter,0.1000,21300854,2.621677,0.367922,5.821993,0.050320,0.384845,1.000000,0,0
1942,jitter,0.1000,21300855,2.613492,0.366773,5.822337,0.051646,0.384845,1.000000,0,0
1943,jitter,0.1000,21300856,2.626052,0.368536,5.851637,0.051350,0.384845,1.000000,0,0
1944,jitter,0.1000,21300857,2.630246,0.369124,5.864792,0.051127,0.384845,1.000000,0,0
1945,jitter,0.1000,21300858,2.616767,0.367233,5.840667,0.050802,0.384845,1.000000,0,0
1946,jitter,0.1000,21300859,2.619352,0.367596,5.857148,0.050284,0.384845,1.000000,0,0
1947,jitter,0.1000,21300860,2.624077,0.368259,5.855797,0.050633,0.384845,1.000000,0,0
1948,jitter,0.1000,21300861,2.626357,0.368579,5.791521,0.050868,0.384845,1.000000,0,0
1949,jitter,0.1000,21300862,2.623777,0.368217,5.816270,0.051477,0.384845,1.000000,0,0
1950,jitter,0.1000,21300863,2.625597,0.368472,5.827217,0.051433,0.384845,1.000000,0,0
1951,jitter,0.1250,21310784,2.603691,0.365398,5.738571,0.050860,0.384845,1.000000,4,0
1952,jitter,0.1250,21310785,2.617680,0.367361,5.800819,0.052100,0.384845,1.000000,0,0
1953,jitter,0.1250,21310786,2.617675,0.367360,5.845677,0.051475,0.384845,1.000000,0,0
1954,jitter,0.1250,21310787,2.607012,0.365864,5.850508,0.051508,0.384845,1.000000,0,0
1955,jitter,0.1250,21310788,2.603392,0.365356,5.755659,0.050785,0.384845,1.000000,0,0
1956,jitter,0.1250,21310789,2.613289,0.366745,5.810941,0.050937,0.384845,1.000000,2,0
1957,jitter,0.1250,21310790,2.625111,0.368404,5.785765,0.050526,0.384845,1.000000,0,0
1958,jitter,0.1250,21310791,2.622555,0.368045,5.848811,0.050888,0.384845,1.000000,8,0
1959,jitter,0.1250,21310792,2.622286,0.368007,5.889752,0.051620,0.384845,1.000000,2,0
1960,jitter,0.1250,21310793,2.607501,0.365932,5.781838,0.050737,0.384845,1.000000,4,0
1961,jitter,0.1250,21310794,2.622339,0.368015,5.804603,0.050921,0.384845,1.000000,0,0
1962,jitter,0.1250,21310795,2.606119,0.365738,5.801567,0.051204,0.384845,1.000000,0,0
1963,jitter,0.1250,21310796,2.617285,0.367305,5.817936,0.052081,0.384845,1.000000,0,0
1964,jitter,0.1250,21310797,2.625813,0.368502,5.887121,0.051413,0.384845,1.000000,0,0
1965,jitter,0.1250,21310798,2.608667,0.366096,5.776723,0.051495,0.384845,1.000000,0,0
1966,jitter,0.1250,21310799,2.612179,0.366589,5.829697,0.051737,0.384845,1.000000,0,0
1967,jitter,0.1250,21310800,2.632112,0.369386,5.868745,0.051584,0.384845,1.000000,0,0
1968,jitter,0.1250,21310801,2.612740,0.366668,5.754500,0.050731,0.384845,1.000000,2,0
1969,jitter,0.1250,21310802,2.620065,0.367696,5.846411,0.051608,0.384845,1.000000,0,0
1970,jitter,0.1250,21310803,2.609199,0.366171,5.784258,0.051034,0.384845,1.000000,0,0
1971,jitter,0.1250,21310804,2.614202,0.366873,5.835344,0.050957,0.384845,1.000000,0,0
1972,jitter,0.1250,21310805,2.614327,0.366890,5.788140,0.050997,0.384845,1.000000,0,0
1973,jitter,0.1250,21310806,2.607601,0.365947,5.821523,0.051061,0.384845,1.000000,0,0
1974,jitter,0.1250,21310807,2.608497,0.366072,5.784502,0.051569,0.384845,1.000000,0,0
1975,jitter,0.1250,21310808,2.627389,0.368723,5.862763,0.051988,0.384845,1.000000,0,0
1976,jitter,0.1250,21310809,2.600071,0.364890,5.779336,0.050699,0.384845,1.000000,0,0
1977,jitter,0.1250,21310810,2.627178,0.368694,5.865340,0.051760,0.384845,1.000000,0,0
1978,jitter,0.1250,21310811,2.613184,0.366730,5.794156,0.050997,0.384845,1.000000,0,0
1979,jitter,0.1250,21310812,2.605697,0.365679,5.814631,0.050843,0.384845,1.000000,0,0
1980,jitter,0.1250,21310813,2.616097,0.367139,5.809432,0.051140,0.384845,1.000000,2,0
1981,jitter,0.1250,21310814,2.612788,0.366674,5.811305,0.052181,0.384845,1.000000,2,0
1982,jitter,0.1250,21310815,2.619729,0.367649,5.852426,0.051475,0.384845,1.000000,2,0
1983,jitter,0.1250,21310816,2.621459,0.367891,5.812780,0.050833,0.384845,1.000000,0,0
1984,jitter,0.1250,21310817,2.611656,0.366516,5.839127,0.051260,0.384845,1.000000,2,0
1985,jitter,0.1250,21310818,2.606072,0.365732,5.805306,0.051304,0.384845,1.000000,0,0
1986,jitter,0.1250,21310819,2.608627,0.366090,5.823158,0.051167,0.384845,1.000000,0,0
1987,jitter,0.1250,21310820,2.609645,0.366233,5.844168,0.051445,0.384845,1.000000,0,0
1988,jitter,0.1250,21310821,2.616643,0.367215,5.791755,0.051731,0.384845,1.000000,0,0
1989,jitter,0.1250,21310822,2.594803,0.364150,5.760287,0.050973,0.384845,1.000000,2,0
1990,jitter,0.1250,21310823,2.625965,0.368524,5.861221,0.051803,0.384845,1.000000,0,0
1991,jitter,0.1250,21310824,2.615169,0.367008,5.850272,0.051125,0.384845,1.000000,0,0
1992,jitter,0.1250,21310825,2.623451,0.368171,5.813340,0.051557,0.384845,1.000000,2,0
1993,jitter,0.1250,21310826,2.606262,0.365759,5.764623,0.050970,0.384845,1.000000,0,0
1994,jitter,0.1250,21310827,2.623311,0.368151,5.834350,0.050954,0.384845,1.000000,0,0
1995,jitter,0.1250,21310828,2.617327,0.367311,5.872049,0.051390,0.384845,1.000000,0,0
1996,jitter,0.1250,21310829,2.608497,0.366072,5.769052,0.050150,0.384845,1.000000,2,0
1997,jitter,0.1250,21310830,2.623922,0.368237,5.865008,0.051526,0.384845,1.000000,0,0
1998,jitter,0.1250,21310831,2.625769,0.368496,5.866235,0.051016,0.384845,1.000000,2,0
1999,jitter,0.1250,21310832,2.615588,0.367067,5.795188,0.051471,0.384845,1.000000,0,0
2000,jitter,0.1250,21310833,2.623976,0.368245,5.841367,0.051216,0.384845,1.000000,0,0
2001,jitter,0.1250,21310834,2.598037,0.364604,5.775618,0.050906,0.384845,1.000000,0,0
2002,jitter,0.1250,21310835,2.611628,0.366512,5.809475,0.051534,0.384845,1.000000,0,0
2003,jitter,0.1250,21310836,2.616874,0.367248,5.847247,0.051610,0.384845,1.000000,0,0
2004,jitter,0.1250,21310837,2.617593,0.367349,5.811342,0.052353,0.384845,1.000000,0,0
2005,jitter,0.1250,21310838,2.616400,0.367181,5.832893,0.051145,0.384845,1.000000,0,0
2006,jitter,0.1250,21310839,2.614036,0.366850,5.842375,0.051415,0.384845,1.000000,2,0
2007,jitter,0.1250,21310840,2.606873,0.365844,5.787241,0.051230,0.384845,1.000000,0,0
2008,jitter,0.1250,21310841,2.614931,0.366975,5.798075,0.050957,0.384845,1.000000,2,0
2009,jitter,0.1250,21310842,2.623194,0.368135,5.814681,0.051836,0.384845,1.000000,0,0
2010,jitter,0.1250,21310843,2.613385,0.366758,5.810082,0.050202,0.384845,1.000000,2,0
2011,jitter,0.1250,21310844,2.602423,0.365220,5.804065,0.051527,0.384845,1.000000,0,0
2012,jitter,0.1250,21310845,2.611864,0.366545,5.889466,0.051265,0.384845,1.000000,0,0
2013,jitter,0.1250,21310846,2.607726,0.365964,5.800648,0.051103,0.384845,1.000000,2,0
2014,jitter,0.1250,21310847,2.591836,0.363734,5.736800,0.050627,0.384845,1.000000,2,0
2015,jitter,0.1250,21310848,2.615812,0.367099,5.847514,0.051690,0.384845,1.000000,0,0
2016,jitter,0.1250,21310849,2.595151,0.364199,5.762098,0.051237,0.384845,1.000000,2,0
2017,jitter,0.1250,21310850,2.612431,0.366624,5.788749,0.051632,0.384845,1.000000,0,0
2018,jitter,0.1250,21310851,2.603491,0.365370,5.816164,0.051622,0.384845,1.000000,2,0
2019,jitter,0.1250,21310852,2.617898,0.367392,5.852160,0.051018,0.384845,1.000000,0,0
2020,jitter,0.1250,21310853,2.616516,0.367198,5.801804,0.051295,0.384845,1.000000,2,0
2021,jitter,0.1250,21310854,2.606733,0.365825,5.776601,0.051031,0.384845,1.000000,2,0
2022,jitter,0.1250,21310855,2.620058,0.367695,5.803706,0.051515,0.384845,1.000000,0,0
2023,jitter,0.1250,21310856,2.622113,0.367983,5.884025,0.052153,0.384845,1.000000,2,0
2024,jitter,0.1250,21310857,2.621300,0.367869,5.838190,0.051751,0.384845,1.000000,0,0
2025,jitter,0.1250,21310858,2.620744,0.367791,5.820940,0.050613,0.384845,1.000000,0,0
2026,jitter,0.1250,21310859,2.618326,0.367452,5.811462,0.050802,0.384845,1.000000,0,0
2027,jitter,0.1250,21310860,2.608335,0.366050,5.757453,0.050894,0.384845,1.000000,0,0
2028,jitter,0.1250,21310861,2.616598,0.367209,5.819714,0.051194,0.384845,1.000000,4,0
2029,jitter,0.1250,21310862,2.607603,0.365947,5.793576,0.051061,0.384845,1.000000,0,0
2030,jitter,0.1250,21310863,2.616855,0.367245,5.822904,0.050806,0.384845,1.000000,0,0
2031,jitter,0.1500,21320784,2.598111,0.364615,5.764106,0.051347,0.384845,1.000000,4,0
2032,jitter,0.1500,21320785,2.609694,0.366240,5.818562,0.051343,0.384845,1.000000,16,0
2033,jitter,0.1500,21320786,2.608351,0.366052,5.791073,0.050975,0.384845,1.000000,0,0
2034,jitter,0.1500,21320787,2.594505,0.364109,5.733039,0.051273,0.384845,1.000000,10,0
2035,jitter,0.1500,21320788,2.602613,0.365246,5.774698,0.050685,0.384845,1.000000,8,0
2036,jitter,0.1500,21320789,2.606131,0.365740,5.824866,0.051519,0.384845,1.000000,4,0
2037,jitter,0.1500,21320790,2.611707,0.366523,5.788184,0.052006,0.384845,1.000000,12,0
2038,jitter,0.1500,21320791,2.596430,0.364379,5.742874,0.051326,0.384845,1.000000,3,0
2039,jitter,0.1500,21320792,2.592645,0.363848,5.730395,0.051458,0.384845,1.000000,6,0
2040,jitter,0.1500,21320793,2.610439,0.366345,5.779979,0.051060,0.384845,1.000000,2,0
2041,jitter,0.1500,21320794,2.615390,0.367040,5.827683,0.051523,0.384845,1.000000,6,0
2042,jitter,0.1500,21320795,2.592707,0.363856,5.755618,0.051701,0.384845,1.000000,4,0
2043,jitter,0.1500,21320796,2.610709,0.366383,5.829291,0.051398,0.384845,1.000000,6,0
2044,jitter,0.1500,21320797,2.612259,0.366600,5.786256,0.051157,0.384845,1.000000,3,0
2045,jitter,0.1500,21320798,2.590404,0.363533,5.679769,0.050918,0.384845,1.000000,6,0
2046,jitter,0.1500,21320799,2.593541,0.363973,5.739607,0.051594,0.384845,1.000000,11,0
2047,jitter,0.1500,21320800,2.610974,0.366420,5.826295,0.051923,0.384845,1.000000,12,0
2048,jitter,0.1500,21320801,2.597118,0.364475,5.825908,0.050853,0.384845,1.000000,6,0
2049,jitter,0.1500,21320802,2.598213,0.364629,5.753406,0.051291,0.384845,1.000000,12,0
2050,jitter,0.1500,21320803,2.594198,0.364066,5.750218,0.051345,0.384845,1.000000,6,0
2051,jitter,0.1500,21320804,2.590009,0.363478,5.750919,0.051088,0.384845,1.000000,6,0
2052,jitter,0.1500,21320805,2.609987,0.366281,5.814135,0.051621,0.384845,1.000000,2,0
2053,jitter,0.1500,21320806,2.613425,0.366764,5.831115,0.051416,0.384845,1.000000,14,0
2054,jitter,0.1500,21320807,2.610842,0.366401,5.736698,0.050849,0.384845,1.000000,12,0
2055,jitter,0.1500,21320808,2.603513,0.365373,5.774235,0.051637,0.384845,1.000000,6,0
2056,jitter,0.1500,21320809,2.601846,0.365139,5.753341,0.050638,0.384845,1.000000,12,0
2057,jitter,0.1500,21320810,2.615032,0.366989,5.827904,0.051031,0.384845,1.000000,6,0
2058,jitter,0.1500,21320811,2.597858,0.364579,5.762767,0.051912,0.384845,1.000000,2,0
2059,jitter,0.1500,21320812,2.593586,0.363980,5.694217,0.051293,0.384845,1.000000,4,0
2060,jitter,0.1500,21320813,2.603022,0.365304,5.828987,0.051396,0.384845,1.000000,10,0
2061,jitter,0.1500,21320814,2.602175,0.365185,5.809565,0.052061,0.384845,1.000000,0,0
2062,jitter,0.1500,21320815,2.593492,0.363966,5.732594,0.051388,0.384845,1.000000,6,0
2063,jitter,0.1500,21320816,2.597163,0.364482,5.646967,0.050770,0.384845,1.000000,6,0
2064,jitter,0.1500,21320817,2.600059,0.364888,5.742636,0.051576,0.384845,1.000000,2,0
2065,jitter,0.1500,21320818,2.605579,0.365663,5.795389,0.051818,0.384845,1.000000,8,0
2066,jitter,0.1500,21320819,2.613560,0.366783,5.843886,0.052014,0.384845,1.000000,8,0
2067,jitter,0.1500,21320820,2.590111,0.363492,5.720623,0.051218,0.384845,1.000000,4,0
2068,jitter,0.1500,21320821,2.599825,0.364855,5.720949,0.051566,0.384845,1.000000,8,0
2069,jitter,0.1500,21320822,2.616237,0.367158,5.839005,0.050728,0.384845,1.000000,8,0
2070,jitter,0.1500,21320823,2.589142,0.363356,5.692146,0.051177,0.384845,1.000000,4,0
2071,jitter,0.1500,21320824,2.606055,0.365730,5.782278,0.050674,0.384845,1.000000,2,0
2072,jitter,0.1500,21320825,2.594141,0.364057,5.713372,0.050925,0.384845,1.000000,8,0
2073,jitter,0.1500,21320826,2.601965,0.365155,5.759080,0.051307,0.384845,1.000000,0,0
2074,jitter,0.1500,21320827,2.598959,0.364734,5.752303,0.051272,0.384845,1.000000,2,0
2075,jitter,0.1500,21320828,2.599483,0.364807,5.776474,0.051561,0.384845,1.000000,8,0
2076,jitter,0.1500,21320829,2.595099,0.364192,5.692016,0.050579,0.384845,1.000000,8,0
2077,jitter,0.1500,21320830,2.606794,0.365833,5.784327,0.051401,0.384845,1.000000,2,0
2078,jitter,0.1500,21320831,2.627386,0.368723,5.888068,0.051460,0.384845,1.000000,4,0
2079,jitter,0.1500,21320832,2.614475,0.366911,5.835410,0.051742,0.384845,1.000000,6,0
2080,jitter,0.1500,21320833,2.614853,0.366964,5.800730,0.051374,0.384845,1.000000,4,0
2081,jitter,0.1500,21320834,2.590037,0.363482,5.704350,0.050530,0.384845,1.000000,2,0
2082,jitter,0.1500,21320835,2.594642,0.364128,5.781399,0.050823,0.384845,1.000000,6,0
2083,jitter,0.1500,21320836,2.598626,0.364687,5.710771,0.051660,0.384845,1.000000,2,0
2084,jitter,0.1500,21320837,2.604821,0.365556,5.718882,0.051432,0.384845,1.000000,4,0
2085,jitter,0.1500,21320838,2.612320,0.366609,5.783628,0.050663,0.384845,1.000000,4,0
2086,jitter,0.1500,21320839,2.610603,0.366368,5.797557,0.051245,0.384845,1.000000,2,0
2087,jitter,0.1500,21320840,2.602092,0.365173,5.749068,0.051013,0.384845,1.000000,10,0
2088,jitter,0.1500,21320841,2.612157,0.366586,5.828693,0.052009,0.384845,1.000000,2,0
2089,jitter,0.1500,21320842,2.595380,0.364231,5.768068,0.050894,0.384845,1.000000,10,0
2090,jitter,0.1500,21320843,2.612839,0.366682,5.839332,0.051344,0.384845,1.000000,7,0
2091,jitter,0.1500,21320844,2.593831,0.364014,5.775611,0.051009,0.384845,1.000000,4,0
2092,jitter,0.1500,21320845,2.596375,0.364371,5.718816,0.050635,0.384845,1.000000,4,0
2093,jitter,0.1500,21320846,2.601649,0.365111,5.772085,0.051337,0.384845,1.000000,6,0
2094,jitter,0.1500,21320847,2.593455,0.363961,5.752340,0.051332,0.384845,1.000000,6,0
2095,jitter,0.1500,21320848,2.617694,0.367363,5.818730,0.051502,0.384845,1.000000,6,0
2096,jitter,0.1500,21320849,2.583309,0.362537,5.692746,0.050884,0.384845,1.000000,12,0
2097,jitter,0.1500,21320850,2.598423,0.364658,5.743777,0.051262,0.384845,1.000000,4,0
2098,jitter,0.1500,21320851,2.613806,0.366817,5.830562,0.050996,0.384845,1.000000,4,0
2099,jitter,0.1500,21320852,2.625180,0.368413,5.850873,0.052033,0.384845,1.000000,2,0
2100,jitter,0.1500,21320853,2.619211,0.367576,5.802612,0.050531,0.384845,1.000000,10,0
2101,jitter,0.1500,21320854,2.608538,0.366078,5.803964,0.051756,0.384845,1.000000,10,0
2102,jitter,0.1500,21320855,2.608298,0.366044,5.819522,0.051587,0.384845,1.000000,6,0
2103,jitter,0.1500,21320856,2.602024,0.365164,5.762757,0.051104,0.384845,1.000000,0,0
2104,jitter,0.1500,21320857,2.608663,0.366095,5.811525,0.051667,0.384845,1.000000,8,0
2105,jitter,0.1500,21320858,2.616519,0.367198,5.822654,0.050983,0.384845,1.000000,4,0
